country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,population,Code,gdp_per_capita,renewable_energy_consumption,co2_per_capita_growth,co2_growth,gdp_growth,renewable_growth,renewable_share,co2_intensity_gdp,population_growth,fossil_dependency,cumulative_co2,log_gdp_per_capita,cluster,Cluster
Ireland,2015,38.716,8.233,9.351,18.244,8.888,4702444,IRL,80644.28,12.506041,0.040702818859815526,0.05063772048846671,0.2344368792936653,0.14339043684027386,0.24415350805720526,0.0004800836463540874,0.009501123398679256,99.75584649194279,1058.609,11.297803157293572,4,1
Ireland,2016,40.367,8.492,9.205,18.848,9.911,4753463,IRL,80713.984,11.537235,0.03145876351269283,0.042643868168199095,0.0008643390454969868,-0.07746704172807362,0.2222792610275443,0.0005001239933838478,0.010849464661354835,99.77772073897246,1098.976,11.29866712301318,3,0
Ireland,2017,39.076,8.123,7.87,18.677,10.152,4810214,IRL,87863.664,13.692478,-0.04345266132830916,-0.03198156910347549,0.08858043731306853,0.18680758431287892,0.25948214765640953,0.0004447344695299754,0.01193887487921974,99.74051785234359,1138.052,11.383541619369092,1,1
Ireland,2018,39.009,8.006,6.354,19.501,10.599,4872503,IRL,93328.98,15.142036,-0.014403545488120062,-0.001714607431671622,0.062202231857756196,0.10586527873187013,0.27962597059084887,0.0004179730668866198,0.01294931992630688,99.72037402940916,1177.061,11.443885949538322,1,1
Ireland,2019,37.323,7.565,4.543,19.541,10.837,4933445,IRL,96701.664,17.390234,-0.05508368723457402,-0.04322079520110744,0.036137585560240826,0.14847395687079334,0.31784328449676363,0.00038596026641278894,0.0125073293951794,99.68215671550324,1214.384,11.479385889152692,1,1
Ireland,2020,35.124,7.049,3.757,18.107,10.953,4982560,IRL,102562.54,20.819122,-0.06820885657633835,-0.05891809340085197,0.060607809189301864,0.19717319502428787,0.37214801848205753,0.00034246421744235276,0.009955517898750266,99.62785198151795,1249.508,11.538228037838465,1,1
Ireland,2021,37.544,7.466,4.929,19.325,10.436,5028387,IRL,118102.766,17.798563,0.0591573272804653,0.06889875868352102,0.15151951189976387,-0.14508580140891625,0.3216071326512291,0.0003178926393646021,0.00919748081307592,99.67839286734878,1287.052,11.679310422740995,1,1
Ireland,2022,36.711,7.184,4.036,19.237,10.745,5109966,IRL,124991.3,19.420204,-0.03777122957406909,-0.022187300234391638,0.05832661023366725,0.09111078237046422,0.34597875363585645,0.00029370844210757066,0.016223691613235003,99.65402124636414,1323.763,11.735999413862245,1,1
Ireland,2023,34.433,6.626,2.758,19.014,9.968,5196586,IRL,114922.39,21.819515,-0.07767260579064583,-0.06205224592084113,-0.08055688675931849,0.12354715738310484,0.38788514611302266,0.0002996195954504601,0.01695118910771609,99.61211485388698,1358.196,11.652012309953196,1,1
Israel,1991,36.148,7.563,10.861,24.046,0.048,4779837,ISR,25573.809,0.012695843,-0.04047196143110887,0.009044216167932273,0.01435380452152768,0.9673696184662794,0.0003510950965966454,0.001413477358808772,0.051681107972828766,99.99964890490341,71.97200000000001,10.149324020820506,0,0
Israel,1992,42.082,8.489,13.37,27.363,0.048,4957184,ISR,26622.15,0.052584913,0.12243818590506428,0.16415845966581832,0.040992759428210235,3.1419000691801244,0.0012480225712102769,0.0015807138041067307,0.03710314807806214,99.9987519774288,114.054,10.189498855028774,4,0
Israel,1993,44.235,8.697,15.112,27.618,0.048,5085987,ISR,26991.053,0.043412764,0.02450229709035212,0.051162017014400485,0.01385699502106319,-0.17442548588033224,0.0009804498691356929,0.0016388764084157813,0.025983098468808086,99.99901955013087,158.289,10.203260719700802,0,0
Israel,1994,47.475,9.101,16.017,29.908,0.044,5216641,ISR,28254.762,0.03680981,0.04645279981602868,0.07324516785350976,0.04681955164920759,-0.15209706527785238,0.0007747507440192794,0.0016802477401862384,0.025689015721038988,99.99922524925599,205.764,10.249017288740554,0,0
Israel,1995,49.866,9.312,17.551,30.371,0.044,5354680,ISR,29327.332,0.035575338,0.023184265465333365,0.050363349131121504,0.037960680751796705,-0.033536494755066704,0.0007129101187494859,0.0017003251437941918,0.026461280352625405,99.99928708988125,255.63,10.286275192951567,0,0
Israel,1996,51.936,9.444,20.907,29.327,0.029,5499504,ISR,30246.51,0.032955565,0.014175257731958935,0.041511250150403134,0.031342025929941286,-0.07364014362983706,0.0006341394519422453,0.0017170906659974986,0.027046247394802325,99.99936586054805,307.56600000000003,10.31713608490231,0,0
Israel,1997,54.866,9.717,23.047,30.07,0.029,5646431,ISR,30607.72,0.031393215,0.02890724269377376,0.05641558841651273,0.011942204241084386,-0.04740777468084667,0.0005718525627811088,0.0017925542967591182,0.02671640933436903,99.99942814743721,362.432,10.32900754370301,0,0
Israel,1998,56.01,9.673,24.791,29.008,0.022,5790094,ISR,31131.562,0.029831482,-0.004528146547288281,0.020850800131228864,0.01711470178111929,-0.04974746931781282,0.0005323264044714673,0.00179913876470445,0.025443151612053683,99.99946767359553,418.442,10.345977438855291,0,0
Israel,1999,54.756,9.209,24.208,28.257,0.018,5946022,ISR,31357.39,0.037994053,-0.04796857231469043,-0.02238885913229771,0.007253988733363137,0.2736227117378882,0.0006933981297886388,0.0017461912486976755,0.02693013274050471,99.99930660187022,473.198,10.353205243959966,0,0
Israel,2000,59.519,9.739,28.202,29.147,0.018,6111143,ISR,33174.027,0.037873413,0.057552394396785944,0.08698590108846527,0.05793329738221198,-0.003175233766189667,0.0006359201017381319,0.001794144557728852,0.02776999479652109,99.99936407989826,532.717,10.409522529456053,0,0
Israel,2001,63.024,10.068,30.583,30.602,0.018,6259933,ISR,32456.18,0.024316216,0.03378170243351453,0.058888758211663506,-0.021638826061123106,-0.3579607942912354,0.0003856758984124811,0.0019418181683734808,0.024347327496672788,99.99961432410159,595.741,10.387646150840833,0,0
Israel,2002,59.301,9.284,29.257,28.209,0.015,6387661,ISR,31770.395,0.08840024,-0.07787048073102887,-0.0590727341964965,-0.02112956607955707,2.635443935849229,0.0014884851445335964,0.0018665490309453187,0.020404052247843474,99.99851151485547,655.042,10.366290160299272,5,0
Israel,2003,62.415,9.598,29.726,30.789,0.015,6502766,ISR,31659.047,0.09925399,0.03382162860835858,0.052511762027621645,-0.003504772288792868,0.12277964403716535,0.001587701742643798,0.0019714743782401284,0.018019898050319227,99.99841229825735,717.457,10.362779231908046,0,0
Israel,2004,58.679,8.871,30.043,24.511,2.18,6615035,ISR,32559.822,0.093979426,-0.07574494686392996,-0.0598574060722582,0.02845237255562383,-0.05314208527032516,0.0015990243631995517,0.001802190441950205,0.01726480700674138,99.9984009756368,776.136,10.390834353271067,3,0
Israel,2005,56.524,8.401,27.823,23.54,3.004,6728156,ISR,33339.44,0.11717037,-0.052981625521361764,-0.03672523389969151,0.023944172667774488,0.24676618050423071,0.00206864316599749,0.0016954094009977371,0.017100589792797827,99.997931356834,832.66,10.414496359523048,3,0
Israel,2006,62.149,9.081,29.922,25.708,4.254,6843981,ISR,34583.324,0.067736045,0.08094274491132003,0.09951525015922447,0.037309684865732606,-0.42190124516974725,0.0010887110013454901,0.0017970800030673744,0.017214969450767725,99.99891128899866,894.809,10.451126879545281,4,0
Israel,2007,62.8,9.02,30.309,25.131,5.089,6962406,ISR,36020.75,0.059919413,-0.006717321880850169,0.010474826626333478,0.04156413651851398,-0.11539841158426056,0.0009532212824887605,0.0017434395452621057,0.017303525535795616,99.99904677871751,957.609,10.491850440278863,3,0
Israel,2008,67.98,9.598,29.585,29.207,7.017,7082571,ISR,36549.254,0.06872777,0.0640798226164081,0.08248407643312117,0.014672209767981004,0.14700339270680107,0.0010099787645155558,0.0018599558830940846,0.017259119907687026,99.99899002123549,1025.589,10.506416054572913,4,0
Israel,2009,63.861,8.862,27.088,27.136,7.823,7206047,ISR,36081.49,0.14885893,-0.07668264221712862,-0.06059135039717578,-0.012798181872604064,1.1659211407557675,0.002325562538151965,0.0017699102780955,0.017433782167520784,99.99767443746185,1089.45,10.493535270441374,5,0
Israel,2010,68.287,9.308,28.07,28.114,10.08,7336682,ISR,37424.074,0.22159943,0.05032723990069954,0.06930677565337229,0.0372097715476829,0.48865392220674964,0.0032346221035568466,0.001824681086297553,0.01812852455722247,99.99676537789644,1157.737,10.530069466162749,0,0
Israel,2011,68.595,9.181,29.001,28.0,9.343,7470971,ISR,38782.516,0.35262695,-0.013644177051998385,0.004510375327661187,0.03629861356088604,0.5912809432767947,0.005114417502080541,0.0017687093844040442,0.018303778192921616,99.99488558249791,1226.3319999999999,10.565724805495611,3,0
Israel,2012,74.785,9.83,32.575,35.143,4.814,7607737,ISR,39040.465,0.5016818,0.07068946737828141,0.090239813397478,0.006651167242475831,0.4226984069141624,0.006663619487610357,0.001915576569080312,0.01830632189577508,99.99333638051239,1301.117,10.572353951316751,4,0
Israel,2013,63.095,8.142,26.716,22.916,11.293,7749319,ISR,39939.812,0.5834452,-0.1717192268565616,-0.1563147690044795,0.023036277872202637,0.16297860516367146,0.00916236566655368,0.0015797520529140198,0.01861026478701877,99.99083763433345,1364.212,10.595128899898137,5,0
Israel,2014,60.282,7.633,25.305,20.212,12.473,7897132,ISR,40702.75,0.98740876,-0.0625153524932448,-0.04458356446628109,0.019102193069912454,0.6923761820304632,0.01611585259240553,0.0014810301515253883,0.019074321240356795,99.9838841474076,1424.494,10.61405093671567,3,0
Israel,2015,62.939,7.816,25.089,21.831,13.785,8052858,ISR,40827.438,1.2694155,0.023974846063146815,0.04407617530937924,0.0030633802384361086,0.28560283382537555,0.01977023556982184,0.0015415858325472198,0.019719310757373654,99.98022976443018,1487.433,10.617109634365457,0,0
Israel,2016,61.164,7.45,20.834,22.658,15.689,8209957,ISR,41783.31,1.7457272,-0.04682702149437046,-0.028201909785665502,0.023412490394327357,0.3752212730977367,0.027749718170769624,0.0014638380731445163,0.01950847761130281,99.97225028182923,1548.597,10.640252256481796,3,0
Israel,2017,58.845,7.037,18.835,21.331,16.692,8361744,ISR,42732.34,1.7501941,-0.055436241610738235,-0.03791445948597216,0.02271313593872759,0.002558761758423733,0.028883381363737557,0.0013770600907883818,0.018488160169413792,99.97111661863626,1607.442,10.662711289600631,3,0
Israel,2018,59.986,7.049,18.131,22.407,17.673,8510026,ISR,43624.824,1.8904427,0.001705272133011304,0.01938992267822237,0.020885446479177228,0.08013316922962987,0.030551896933790602,0.001375042796734263,0.01773338193563445,99.96944810306621,1667.4279999999999,10.683381625112636,3,0
Israel,2019,58.656,6.775,18.011,21.51,17.619,8657420,ISR,44419.97,2.9027321,-0.038870761810185894,-0.022171840096022355,0.01822691594125403,0.5354774307626464,0.047153864301243464,0.001320487159266429,0.01732004109035623,99.95284613569876,1726.084,10.701444422076737,3,0
Israel,2020,59.156,6.722,17.096,18.298,22.171,8800323,ISR,43004.207,4.0240326,-0.007822878228782248,0.008524277141298331,-0.03187221873405133,0.386291418350319,0.06369152459095123,0.0013755863467032421,0.016506418771412346,99.93630847540905,1785.24,10.669053227099255,3,0
Israel,2021,59.008,6.598,14.331,19.86,23.088,8942868,ISR,46238.223,4.888745,-0.01844689080630768,-0.002501859490161573,0.07520231683379253,0.21488702651166403,0.07651007887803987,0.0012761736107375927,0.0161977009252956,99.92348992112196,1844.248,10.741562072677015,3,0
Israel,2022,60.946,6.695,14.075,21.236,23.891,9103094,ISR,48271.418,5.3873425,0.014701424674143704,0.03284300433839471,0.0439721699512543,0.10198885399013435,0.08121620736961958,0.0012625690838417053,0.017916623615600757,99.91878379263038,1905.194,10.78459490464734,3,0
Israel,2023,59.489,6.427,12.17,20.821,24.727,9256261,ISR,48432.11,7.829866,-0.04002987303958183,-0.023906408952187208,0.0033289264467020185,0.45338188541010704,0.1163101291694367,0.0012282966816849399,0.01682581768352609,99.88368987083057,1964.683,10.787918302484556,3,0
Italy,1991,437.741,7.67,65.966,252.3,94.755,57075339,ITA,43838.72,6.1246023,-0.0018219677251432032,-0.001063424363371701,0.014681790989723664,0.34088106094333437,0.01379832604343263,0.009985259606119887,0.0007702948522680941,99.98620167395657,875.948,10.688272724115363,3,0
Italy,1992,437.936,7.666,58.065,259.919,94.458,57124951,ITA,44174.438,6.1287036,-0.0005215123859191317,0.0004454688959909525,0.007658024686852283,0.0006696434803610263,0.013801375228238249,0.009913787697763127,0.0008692370622624956,99.98619862477176,1313.884,10.69590157497907,3,0
Italy,1993,430.267,7.526,52.079,257.998,96.872,57170710,ITA,43770.95,6.1543565,-0.01826245760500922,-0.01751169120602092,-0.009133970193350383,0.004185697608218408,0.014101868316794894,0.009829967135737288,0.0008010335098580512,99.9858981316832,1744.1509999999998,10.686725634313124,3,0
Italy,1994,424.506,7.393,54.772,254.221,92.794,57420092,ITA,44703.363,6.5739894,-0.017672070156789843,-0.013389360559838526,0.021302096481798927,0.06818469160829421,0.015250045378237174,0.009496064088064247,0.0043620588234780655,99.98474995462176,2168.657,10.707804012670985,3,0
Italy,1995,448.595,7.815,58.417,262.968,102.913,57403300,ITA,45993.15,5.386048,0.05708102258893555,0.05674595883214861,0.028852124615322605,-0.18070327281026655,0.01186403710843894,0.0097535176433882,-0.00029244118940108255,99.98813596289156,2617.252,10.736247751339105,3,0
Italy,1996,442.842,7.747,53.524,260.652,106.19,57162044,ITA,46598.926,5.9833665,-0.008701215611004565,-0.012824485337553981,0.013171004812673193,0.11090107254892634,0.013331168304187192,0.009503266234075866,-0.004202824576287401,99.98666883169581,3060.094,10.749332772637846,3,0
Italy,1997,448.57,7.844,54.146,261.585,109.923,57189220,ITA,47471.168,5.928221,0.012520975861623818,0.012934635829483287,0.01871807088429467,-0.009216467017355567,0.013043441593581066,0.009449314581853137,0.0004754203681029967,99.98695655840642,3508.6639999999998,10.767877816256359,3,0
Italy,1998,460.823,8.054,54.867,264.364,118.555,57215139,ITA,48313.824,5.958776,0.02677205507394187,0.0273156920881914,0.017750900925799895,0.005154160076016101,0.012765656900881238,0.00953811894500423,0.0004532147841849188,99.98723434309912,3969.487,10.785473009870183,3,0
Italy,1999,465.506,8.132,53.94,259.46,129.051,57240747,ITA,49116.26,6.5430274,0.009684628755897595,0.010162253186147385,0.0166088281482335,0.09804889460520072,0.013860906431771201,0.009477635308551587,0.000447573849291949,99.98613909356823,4434.9929999999995,10.801945419857075,3,0
Italy,2000,469.597,8.199,56.032,254.695,134.813,57272155,ITA,50999.895,6.85282,0.008239055582882404,0.008788286294913572,0.03835053809064437,0.0473469819184924,0.014383088653491359,0.009207803270967518,0.0005487000370558714,99.98561691134651,4904.59,10.839578852880814,3,0
Italy,2001,469.678,8.196,59.024,250.894,135.107,57305705,ITA,51993.96,7.294963,-0.00036589828027810967,0.0001724883250957543,0.019491510717816185,0.06451986189627035,0.015294290380983294,0.009033318485454848,0.0005857995041393949,99.98470570961902,5374.268,10.85888283697103,3,0
Italy,2002,477.105,8.309,60.016,256.777,135.865,57420578,ITA,52056.73,6.4525914,0.013787213274768062,0.01581296122024023,0.0012072556119981925,-0.11547304626493649,0.013343997725934574,0.009165097385102752,0.0020045648160160745,99.98665600227406,5851.373,10.860089364435952,3,0
Italy,2003,495.092,8.575,65.126,255.078,149.024,57739646,ITA,51860.34,6.0595794,0.03201347935973042,0.03770029658041718,-0.0037726149913759333,-0.060907622323645105,0.012091310591607405,0.009546640072163045,0.005556683877337543,99.98790868940839,6346.465,10.856309615183775,3,0
Italy,2004,500.686,8.606,72.217,247.92,154.662,58176688,ITA,52285.293,6.893043,0.0036151603498542073,0.011298910101556814,0.008194180755467517,0.13754479395055053,0.01358023562056324,0.009576038906389986,0.007569183919139411,99.98641976437943,6847.151,10.86447040591868,3,0
Italy,2005,501.364,8.567,71.265,238.521,165.66,58519638,ITA,52425.67,6.1606035,-0.004531722054380682,0.0013541421170153445,0.002684827643597565,-0.10625778774338124,0.012138531723418214,0.009563330330351524,0.005894972914236796,99.98786146827658,7348.514999999999,10.867151635850592,3,0
Italy,2006,495.937,8.441,70.787,236.561,162.585,58754384,ITA,53208.9,6.427094,-0.014707598926111731,-0.01082447084353877,0.014939818604130517,0.04325720686293155,0.012793696995390758,0.009320564792732043,0.0040114055387696634,99.98720630300461,7844.452,10.881980954570865,3,0
Italy,2007,489.653,8.284,70.675,229.103,163.512,59108674,ITA,53715.055,6.1729903,-0.0185996919796233,-0.012670964255540484,0.009512600335658039,-0.039536328549107824,0.012449912712855223,0.00911574976512637,0.006030018117456626,99.98755008728715,8334.105,10.891448595022673,3,0
Italy,2008,478.126,8.027,68.139,218.698,167.142,59561638,ITA,52814.434,7.802824,-0.031023660067600378,-0.023541160781206383,-0.01676664019053875,0.2640266095995647,0.016057545086067996,0.009052941852979054,0.007663240762260992,99.98394245491393,8812.231,10.874539803547373,3,0
Italy,2009,424.061,7.079,52.388,198.109,154.034,59903965,ITA,49785.203,10.126624,-0.11810140774884759,-0.11307688768232638,-0.05735611973045096,0.29781525252908425,0.023323152112691266,0.008517812009323332,0.005747440995494513,99.9766768478873,9236.292,10.815473090347265,5,0
Italy,2010,435.71,7.242,58.218,193.381,164.347,60164160,ITA,50391.234,10.920738,0.023025851108913642,0.027470104536847284,0.012172914108635746,0.07841843441605034,0.024451380236171747,0.008646543563509478,0.0043435355239005435,99.97554861976383,9672.002,10.827572510360703,3,0
Italy,2011,423.894,7.022,65.439,186.073,153.0,60367832,ITA,50654.496,11.912409,-0.030378348522507537,-0.02711895526841246,0.005224361046605841,0.09080622573309616,0.02733417580373399,0.008368339110510546,0.0033852712312445465,99.97266582419627,10095.896,10.832783271778819,3,0
Italy,2012,403.441,6.665,66.959,172.424,147.714,60531480,ITA,48939.332,13.49908,-0.05084021646254633,-0.04825027011469851,-0.03386005459416663,0.13319480551750695,0.03237654676902254,0.008243696501619597,0.002710847724331167,99.96762345323097,10499.337,10.798336687536938,3,0
Italy,2013,369.475,6.092,57.782,158.978,137.701,60653828,ITA,47495.805,16.959805,-0.08597149287321837,-0.0841907490810303,-0.02949625466894401,0.25636747096839185,0.04388788168291414,0.007779108070702244,0.002021229284332682,99.95611211831708,10868.812,10.76839667033319,5,0
Italy,2014,349.4,5.76,55.837,157.755,121.589,60664127,ITA,47061.367,18.516735,-0.0544977019041365,-0.054333852087421475,-0.009146870971025844,0.0918011734215105,0.050328602203974226,0.007424348723231945,0.0001697996703522442,99.94967139779602,11218.212,10.759207709883267,3,0
Italy,2015,361.254,5.964,53.063,161.536,132.756,60575274,ITA,47523.953,16.659933,0.035416666666666874,0.03392673153978265,0.009829421232069313,-0.10027696567456423,0.044083934317393894,0.0076015141248877175,-0.0014646712051094024,99.9559160656826,11579.466,10.768989136603697,3,0
Italy,2016,358.144,5.922,48.302,156.137,140.792,60478047,ITA,48193.258,16.411886,-0.007042253521126862,-0.008608901216318743,0.014083529625576352,-0.014888835387273147,0.04381692188919439,0.007431412916719596,-0.0016050608371990238,99.95618307811081,11937.61,10.782974414736527,3,0
Italy,2017,352.679,5.84,41.798,148.862,148.758,60390266,ITA,49039.57,15.674722,-0.013846673421141431,-0.015259225339528282,0.01756079657449172,-0.044916470904075245,0.04255345083767065,0.007191722929055047,-0.0014514522930940688,99.95744654916233,12290.289,10.800382802219286,3,0
Italy,2018,349.062,5.791,39.214,152.852,143.672,60277446,ITA,49539.02,17.059223,-0.008390410958904027,-0.010255785005628293,0.010184632532463045,0.08832698914851567,0.04659446633608563,0.007046203174790298,-0.0018681818689124663,99.95340553366391,12639.351,10.810515920853335,3,0
Italy,2019,339.634,5.648,30.483,148.587,146.769,60130080,ITA,50328.594,17.412243,-0.024693489898117926,-0.02700952839323667,0.01593842591153405,0.02069379127056381,0.048767472957277416,0.006748330779914099,-0.0024447950233326132,99.95123252704272,12978.985,10.826328663755323,3,0
Italy,2020,302.602,5.051,22.129,127.651,140.816,59912714,ITA,46089.297,19.399414,-0.10570113314447582,-0.10903502005099619,-0.08423237493978075,0.11412492922365036,0.060246362769077785,0.006565559027728281,-0.0036149294995116987,99.93975363723092,13281.587,10.738336032831903,5,0
Italy,2021,335.978,5.625,24.566,147.039,151.364,59729300,ITA,50465.086,18.013945,0.1136408631954069,0.11029669334637582,0.09494154358657281,-0.07141808510298309,0.05088800820029959,0.006657632566008111,-0.0030613535551068383,99.9491119917997,13617.565,10.8290370098229,4,0
Italy,2022,340.672,5.714,31.376,157.949,137.601,59619058,ITA,52924.61,15.951095,0.015822222222222404,0.013971152873104797,0.048737140763021713,-0.1145140611898171,0.04472816041260592,0.0064369298139372215,-0.0018456938219600927,99.9552718395874,13958.237,10.876623727057634,3,0
Italy,2023,313.461,5.268,21.872,155.899,121.943,59499408,ITA,53312.07,18.85383,-0.0780539026951349,-0.07987448337403724,0.007320979786152426,0.1819771620694377,0.056734843882832425,0.0058797379280151755,-0.002006908596241197,99.94326515611716,14271.698,10.883918038550863,3,0
Japan,1991,1169.093,9.437,318.635,673.907,125.064,123889808,JPN,36571.74,5.599554,0.006184028147990128,0.010108925835908833,0.031174965289375134,0.04316922167229986,0.004766825141551038,0.0319671144987906,0.003971573127675709,99.99523317485846,2326.486,10.50703108999513,3,0
Japan,1992,1178.892,9.478,313.007,687.491,126.491,124383659,JPN,36764.38,4.804954,0.0043446010384655676,0.00838171129242915,0.005267455144327249,-0.1419041587955041,0.0040592771517768056,0.03206614663432377,0.003986211682562191,99.99594072284822,3505.378,10.512284720623036,3,0
Japan,1993,1171.892,9.387,318.422,672.881,129.389,124839901,JPN,36477.11,5.347902,-0.009601181683899451,-0.005937778863543075,-0.007813813261640656,0.11299754378501858,0.004542746122446672,0.032126777587369176,0.003668022018873174,99.99545725387755,4677.27,10.504440219558852,3,0
Japan,1994,1226.893,9.793,326.205,712.947,135.69,125286818,JPN,36769.496,3.8872461,0.04325130499627128,0.04693350581794231,0.008015602113215614,-0.27312690097911296,0.0031583591890734356,0.03336714215500806,0.003579921134349462,99.99684164081093,5904.1630000000005,10.512423867375162,3,0
Japan,1995,1239.195,9.86,336.139,710.223,140.649,125672604,JPN,37648.477,4.4833183,0.0068416215664250934,0.010026954265775379,0.02390516856690117,0.1533404844113162,0.0036048857924357042,0.032914877273787196,0.003079222588285413,99.99639511420756,7143.358,10.53604778088263,3,0
Japan,1996,1251.695,9.936,344.945,707.765,146.434,125975260,JPN,38740.336,4.3709464,0.007707910750507141,0.010087193702363217,0.029001412195239773,-0.02506444835736943,0.003479870155327061,0.032309864323324396,0.0024082893993349064,99.99652012984467,8395.053,10.564636610129364,3,0
Japan,1997,1244.395,9.855,350.478,692.896,151.069,126265874,JPN,39027.367,4.772989,-0.008152173913043459,-0.005832091683676932,0.007409099394491525,0.09198067494032869,0.0038209344475925405,0.03188518969265849,0.0023069132780515478,99.99617906555241,9639.448,10.572018396971579,3,0
Japan,1998,1204.594,9.519,328.119,677.016,154.61,126549132,JPN,38427.03,4.9614177,-0.034094368340943704,-0.03198421723005951,-0.01538246226039286,0.039478134141939236,0.004101852323090958,0.03134756966645614,0.002243345656483653,99.99589814767691,10844.042,10.55651639720001,3,0
Japan,1999,1241.195,9.788,346.12,686.568,163.856,126801516,JPN,38228.844,4.6641335,0.028259270931820568,0.030384511295922012,-0.005157463379293237,-0.059919204141993476,0.0037437085578824795,0.03246750019435586,0.0019943558364350356,99.99625629144212,12085.237000000001,10.551345588200322,3,0
Japan,2000,1263.993,9.951,372.971,677.303,168.728,127027758,JPN,39220.08,4.6025443,0.016653044544340023,0.018367782661064647,0.025929007950122873,-0.013204853591776478,0.0036280627980130923,0.03222821065127863,0.0017842215703478548,99.99637193720199,13349.23,10.576944139523881,3,0
Japan,2001,1249.393,9.818,382.016,655.581,167.865,127260090,JPN,39276.754,4.5082464,-0.013365490905436705,-0.011550696878859235,0.00144502509938782,-0.020488211270448864,0.0035953759619773516,0.03180998613072761,0.0018289860709026495,99.99640462403802,14598.623,10.578388121579197,3,0
Japan,2002,1278.995,10.033,399.142,666.48,171.773,127484547,JPN,39201.977,4.513704,0.02189855367691984,0.023693105371968448,-0.0019038487752832678,0.0012105815689220645,0.0035166913834968434,0.032625778031551825,0.0017637658436355785,99.9964833086165,15877.618,10.576482458180289,3,0
Japan,2003,1287.495,10.084,412.504,656.529,177.168,127671194,JPN,39718.695,5.0984144,0.005083225356324217,0.00664584302518767,0.013180916870595638,0.12954114846697973,0.003944329549571935,0.032415339929975036,0.0014640754851644733,99.99605567045043,17165.113,10.589577262634478,3,0
Japan,2004,1282.895,10.037,420.467,645.38,176.08,127815728,JPN,40573.332,5.0228124,-0.004660848869496137,-0.00357282940904613,0.021517247734347933,-0.014828531788235955,0.003899947924969005,0.031619167979598024,0.001132079958459542,99.99610005207504,18448.008,10.61086628248049,3,0
Japan,2005,1290.296,10.087,430.874,642.359,174.702,127913277,JPN,41301.355,4.5202856,0.0049815681976685955,0.005768983432003383,0.01794338705039067,-0.1000488889451655,0.0034910632884922062,0.031241008920893758,0.0007632002847097752,99.9965089367115,19738.304,10.628650587127638,3,0
Japan,2006,1267.295,9.901,427.99,605.588,191.339,127997206,JPN,41841.63,5.0106277,-0.018439575691484134,-0.017826142218529628,0.013081289947993069,0.10847591134507062,0.0039382264692626725,0.030287897483917338,0.000656139862635241,99.99606177353074,21005.599,10.641647055914953,3,0
Japan,2007,1302.996,10.173,445.459,608.164,207.774,128087633,JPN,42413.78,4.4989276,0.027471972528027466,0.028171025688572993,0.013674180475282682,-0.10212295357725332,0.0034408757579336095,0.030721053393496175,0.0007064763585542533,99.99655912424207,22308.595,10.65522858841899,3,0
Japan,2008,1232.196,9.615,426.743,563.407,203.313,128155949,JPN,41874.23,4.5608473,-0.05485107637864939,-0.05433631415599138,-0.012721101491071862,0.013763213259977647,0.0036877477654212463,0.029426117208602994,0.0005333535986256077,99.99631225223457,23540.791,10.642425880898603,3,0
Japan,2009,1163.393,9.075,411.9,516.483,201.07,128192428,JPN,39495.164,4.7555647,-0.05616224648985968,-0.05583770763742124,-0.056814561127452534,0.04269325131757862,0.004071027302268961,0.0294565937237278,0.0002846453893450285,99.99592897269773,24704.184,10.583933513014255,5,0
Japan,2010,1214.798,9.477,446.507,522.307,212.062,128185219,JPN,41106.26,5.404294,0.04429752066115711,0.04418541283985711,0.04079223471511617,0.13641477740803332,0.004429014784330507,0.029552627750615113,-5.623577080537956e-05,99.99557098521566,25918.982,10.623915700321641,3,0
Japan,2011,1264.797,9.874,430.97,552.861,246.731,128096387,JPN,41192.277,5.44695,0.04189089374274557,0.04115828310550396,0.0020925523265800106,0.007892982876209098,0.004288113318705434,0.03070471195365092,-0.0006929972167851739,99.99571188668129,27183.779,10.626006066310087,3,0
Japan,2012,1305.998,10.209,450.458,564.639,255.914,127928244,JPN,41825.312,5.379162,0.03392748632772924,0.03257518795506309,0.015367807902437525,-0.012445129843306812,0.004101918316006177,0.031225062947528043,-0.0013126287472885467,99.99589808168399,28489.777000000002,10.641256985480519,3,0
Japan,2013,1315.298,10.298,481.655,541.959,255.328,127723595,JPN,42725.55,5.828955,0.008717798021353751,0.007120990996923426,0.021523760540029135,0.08361767130270481,0.0044121081459578574,0.03078481143016298,-0.0015997171039102698,99.99558789185404,29805.075,10.662552380926096,3,0
Japan,2014,1263.806,9.913,473.225,497.145,257.329,127486555,JPN,42909.004,6.6044903,-0.03738590017479115,-0.03914854276369306,0.004293777376768615,0.1330487711776811,0.005198705733640776,0.02945316558734386,-0.001855882619025917,99.99480129426635,31068.881,10.666836966343542,3,0
Japan,2015,1223.199,9.611,466.243,476.886,245.234,127275819,JPN,43624.926,7.685227,-0.030465045899324084,-0.03213072259508176,0.016684656674855525,0.16363665489825907,0.00624366356430693,0.028038993120584322,-0.0016530056836189244,99.9937563364357,32292.08,10.683383963228218,3,0
Japan,2016,1203.184,9.462,457.145,460.518,250.763,127159900,JPN,43976.266,7.593001,-0.015503069399646296,-0.016362832212910683,0.00805365262969171,-0.012000426272379516,0.00627118040211271,0.027359849060399986,-0.0009107700183017542,99.99372881959789,33495.264,10.691405358276068,3,0
