country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2
Georgia,1997,4.426,0.943,0.029,2.609,1.751
Georgia,1998,4.939,1.079,0.077,3.036,1.745
Georgia,1999,4.311,0.968,0.062,2.533,1.578
Georgia,2000,4.5,1.04,0.059,2.121,2.18
Georgia,2001,3.725,0.885,0.055,1.676,1.859
Georgia,2002,3.348,0.811,0.055,1.601,1.554
Georgia,2003,3.732,0.913,0.114,1.715,1.766
Georgia,2004,4.272,1.053,0.172,1.55,2.382
Georgia,2005,5.014,1.245,0.18,1.865,2.792
Georgia,2006,6.093,1.525,0.18,2.096,3.642
Georgia,2007,6.362,1.603,0.381,2.521,3.287
Georgia,2008,5.309,1.347,0.454,2.206,2.477
Georgia,2009,6.136,1.566,0.51,2.808,2.486
Georgia,2010,6.208,1.593,0.798,2.761,2.322
Georgia,2011,7.805,2.017,1.077,2.708,3.451
Georgia,2012,8.254,2.15,1.18,2.719,3.77
Georgia,2013,8.013,2.104,1.205,2.656,3.528
Georgia,2014,8.939,2.357,1.172,2.831,4.311
Georgia,2015,9.756,2.573,1.111,3.218,4.75
Georgia,2016,10.068,2.655,1.033,3.877,4.463
Georgia,2017,10.173,2.682,1.158,3.528,4.701
Georgia,2018,10.063,2.652,1.209,3.419,4.679
Georgia,2019,10.887,2.867,0.975,3.587,5.302
Georgia,2020,10.575,2.786,0.857,3.458,5.322
Georgia,2021,11.094,2.929,0.861,3.687,5.52
Georgia,2022,11.527,3.038,0.839,3.731,5.931
Georgia,2023,11.769,3.091,0.792,3.767,6.186
Germany,1792,0.469,0.044,0.469,0.0,0.0
Germany,1793,0.48,0.044,0.48,0.0,0.0
Germany,1794,0.443,0.044,0.443,0.0,0.0
Germany,1795,0.447,0.044,0.447,0.0,0.0
Germany,1796,0.535,0.044,0.535,0.0,0.0
Germany,1797,0.55,0.044,0.55,0.0,0.0
Germany,1798,0.575,0.044,0.575,0.0,0.0
Germany,1799,0.627,0.044,0.627,0.0,0.0
Germany,1800,0.795,0.044,0.795,0.0,0.0
Germany,1801,0.535,0.029,0.535,0.0,0.0
Germany,1802,0.553,0.03,0.553,0.0,0.0
Germany,1803,0.535,0.028,0.535,0.0,0.0
Germany,1804,1.008,0.052,1.008,0.0,0.0
Germany,1805,1.041,0.053,1.041,0.0,0.0
Germany,1806,0.938,0.047,0.938,0.0,0.0
Germany,1807,2.689,0.133,2.689,0.0,0.0
Germany,1808,0.898,0.044,0.898,0.0,0.0
Germany,1809,0.931,0.045,0.931,0.0,0.0
Germany,1810,0.978,0.046,0.978,0.0,0.0
Germany,1811,0.927,0.043,0.927,0.0,0.0
Germany,1812,0.912,0.042,0.912,0.0,0.0
Germany,1813,0.89,0.04,0.89,0.0,0.0
Germany,1814,0.883,0.039,0.883,0.0,0.0
Germany,1815,1.03,0.045,1.03,0.0,0.0
Germany,1816,2.385,0.102,2.385,0.0,0.0
Germany,1817,3.382,0.143,3.382,0.0,0.0
Germany,1818,3.532,0.146,3.532,0.0,0.0
Germany,1819,3.276,0.134,3.276,0.0,0.0
Germany,1820,3.382,0.136,3.382,0.0,0.0
Germany,1821,3.532,0.14,3.532,0.0,0.0
Germany,1822,3.631,0.142,3.631,0.0,0.0
Germany,1823,4.034,0.156,4.034,0.0,0.0
Germany,1824,3.232,0.124,3.232,0.0,0.0
Germany,1825,4.338,0.164,4.338,0.0,0.0
Germany,1826,4.188,0.157,4.188,0.0,0.0
Germany,1827,4.54,0.168,4.54,0.0,0.0
Germany,1828,4.54,0.166,4.54,0.0,0.0
Germany,1829,3.631,0.131,3.631,0.0,0.0
Germany,1830,4.793,0.171,4.793,0.0,0.0
Germany,1831,4.591,0.162,4.591,0.0,0.0
Germany,1832,3.448,0.12,3.448,0.0,0.0
Germany,1833,4.378,0.151,4.378,0.0,0.0
Germany,1834,4.411,0.151,4.411,0.0,0.0
Germany,1835,4.932,0.167,4.932,0.0,0.0
Germany,1836,5.192,0.174,5.192,0.0,0.0
Germany,1837,5.95,0.197,5.95,0.0,0.0
Germany,1838,6.632,0.218,6.632,0.0,0.0
Germany,1839,7.02,0.228,7.02,0.0,0.0
Germany,1840,9.175,0.295,9.175,0.0,0.0
Germany,1841,9.548,0.304,9.548,0.0,0.0
Germany,1842,10.882,0.344,10.882,0.0,0.0
Germany,1843,10.3,0.323,10.3,0.0,0.0
Germany,1844,10.882,0.338,10.882,0.0,0.0
Germany,1845,12.611,0.389,12.611,0.0,0.0
Germany,1846,13.187,0.404,13.187,0.0,0.0
Germany,1847,13.839,0.42,13.839,0.0,0.0
Germany,1848,12.828,0.386,12.828,0.0,0.0
Germany,1849,13.623,0.407,13.623,0.0,0.0
Germany,1850,15.14,0.449,15.14,0.0,0.0
Germany,1851,16.869,0.496,16.869,0.0,0.0
Germany,1852,19.174,0.56,19.174,0.0,0.0
Germany,1853,20.76,0.602,20.76,0.0,0.0
Germany,1854,24.366,0.702,24.366,0.0,0.0
Germany,1855,28.616,0.818,28.616,0.0,0.0
Germany,1856,30.924,0.878,30.924,0.0,0.0
Germany,1857,32.939,0.929,32.939,0.0,0.0
Germany,1858,35.61,0.997,35.61,0.0,0.0
Germany,1859,33.808,0.939,33.808,0.0,0.0
Germany,1860,36.395,1.003,36.395,0.0,0.0
Germany,1861,41.33,1.13,41.33,0.0,0.0
Germany,1862,45.54,1.235,45.54,0.0,0.0
Germany,1863,49.383,1.327,49.383,0.0,0.0
Germany,1864,56.642,1.508,56.642,0.0,0.0
Germany,1865,63.468,1.675,63.431,0.037,0.0
Germany,1866,62.907,1.646,62.805,0.103,0.0
Germany,1867,69.154,1.793,68.967,0.187,0.0
Germany,1868,74.368,1.911,74.148,0.22,0.0
Germany,1869,77.593,1.975,77.314,0.278,0.0
Germany,1870,76.64,1.932,76.347,0.293,0.0
Germany,1871,85.349,2.13,84.964,0.385,0.0
Germany,1872,92.109,2.275,91.725,0.385,0.0
Germany,1873,98.367,2.403,97.832,0.535,0.0
Germany,1874,71.595,1.73,71.115,0.48,0.0
Germany,1875,101.518,2.427,100.899,0.619,0.0
Germany,1876,103.438,2.447,102.786,0.652,0.0
Germany,1877,101.302,2.37,100.533,0.769,0.0
Germany,1878,104.545,2.42,103.772,0.773,0.0
Germany,1879,110.847,2.539,110.067,0.78,0.0
Germany,1880,124.503,2.822,123.847,0.656,0.0
Germany,1881,134.264,3.013,133.359,0.905,0.0
Germany,1882,143.665,3.193,142.588,1.077,0.0
Germany,1883,153.093,3.37,151.946,1.147,0.0
Germany,1884,157.526,3.435,156.086,1.44,0.0
Germany,1885,161.183,3.482,159.684,1.499,0.0
Germany,1886,163.033,3.488,161.659,1.374,0.0
Germany,1887,170.391,3.611,168.797,1.594,0.0
Germany,1888,186.347,3.912,184.581,1.766,0.0
Germany,1889,198.849,4.132,196.9,1.949,0.0
Germany,1890,208.232,4.278,206.203,2.03,0.0
Germany,1891,220.84,4.482,218.719,2.121,0.0
Germany,1892,214.989,4.308,212.666,2.323,0.0
Germany,1893,220.712,4.362,218.323,2.389,0.0
Germany,1894,229.498,4.473,227.04,2.459,0.0
Germany,1895,238.285,4.581,235.745,2.539,0.0
Germany,1896,256.26,4.859,253.578,2.682,0.0
Germany,1897,273.554,5.116,270.737,2.818,0.0
Germany,1898,285.378,5.264,282.52,2.858,0.0
Germany,1899,303.284,5.516,300.408,2.876,0.0
Germany,1900,326.759,5.858,323.729,3.03,0.0
Germany,1901,325.557,5.753,322.579,2.979,0.0
Germany,1902,319.189,5.558,316.156,3.034,0.0
Germany,1903,343.599,5.894,340.4,3.199,0.0
Germany,1904,356.122,6.017,352.84,3.283,0.0
Germany,1905,382.324,6.364,379.14,3.184,0.0
Germany,1906,361.937,5.935,358.709,3.228,0.0
Germany,1907,442.183,7.143,438.724,3.459,0.0
Germany,1908,446.642,7.108,442.981,3.66,0.0
Germany,1909,445.572,7.011,442.135,3.437,0.0
Germany,1910,445.367,6.953,441.827,3.539,0.0
Germany,1911,458.586,7.128,455.138,3.448,0.0
Germany,1912,499.121,7.752,495.278,3.844,0.0
Germany,1913,535.083,8.333,531.54,3.543,0.0
Germany,1914,497.927,7.776,497.59,0.337,0.0
Germany,1915,462.906,7.249,462.602,0.304,0.0
Germany,1916,500.697,7.862,500.411,0.286,0.0
Germany,1917,524.579,8.26,524.3,0.278,0.0
Germany,1918,503.423,7.952,503.305,0.117,0.0
Germany,1919,387.428,6.128,387.314,0.114,0.0
Germany,1920,429.208,6.783,429.102,0.106,0.0
Germany,1921,473.18,7.458,473.063,0.117,0.0
Germany,1922,455.461,7.145,455.333,0.128,0.0
Germany,1923,331.929,5.173,331.772,0.158,0.0
Germany,1924,451.793,6.994,451.614,0.18,0.0
Germany,1925,458.066,7.044,457.824,0.242,0.0
Germany,1926,413.237,6.312,412.944,0.293,0.0
Germany,1927,481.186,7.302,481.186,0.0,0.0
Germany,1928,505.011,7.612,501.199,0.0,0.0
Germany,1929,539.235,8.074,535.673,0.0,0.0
Germany,1930,462.092,6.872,459.29,0.0,0.0
Germany,1931,385.965,5.7,384.068,0.0,0.0
Germany,1932,347.486,5.096,346.057,0.0,0.0
Germany,1933,364.981,5.315,363.036,0.0,0.0
Germany,1934,408.62,5.909,405.088,0.311,0.022
Germany,1935,452.333,6.495,446.642,1.312,0.026
Germany,1936,499.634,7.124,492.445,1.367,0.044
Germany,1937,563.513,7.978,555.858,1.385,0.04
Germany,1938,601.273,8.453,591.659,1.869,0.033
Germany,1939,648.625,9.072,639.397,2.272,0.059
Germany,1940,654.325,9.121,645.747,3.239,0.029
Germany,1941,660.793,9.197,652.393,2.766,0.026
Germany,1942,667.899,9.298,661.99,2.283,0.026
Germany,1943,679.43,9.479,672.747,2.18,0.018
Germany,1944,600.273,8.392,597.928,2.213,0.132
Germany,1945,116.065,1.626,114.258,1.671,0.136
Germany,1946,271.682,3.814,268.241,1.993,0.165
Germany,1947,317.66,4.469,314.254,1.77,0.117
Germany,1948,377.816,5.327,364.81,9.688,0.103
Germany,1949,432.148,6.096,421.371,5.917,0.081
Germany,1950,510.682,7.311,496.901,7.566,0.044
Germany,1951,576.866,8.267,558.774,11.076,0.055
Germany,1952,610.981,8.75,590.362,13.055,0.099
Germany,1953,623.492,8.915,597.188,17.126,0.227
Germany,1954,659.732,9.411,625.474,24.413,0.363
Germany,1955,723.498,10.287,682.295,29.88,0.729
Germany,1956,766.191,10.85,715.128,38.897,1.059
Germany,1957,777.908,10.943,720.17,45.503,1.052
Germany,1958,756.379,10.55,688.729,55.125,1.037
Germany,1959,755.795,10.462,670.654,70.426,1.187
Germany,1960,813.95,11.179,707.214,90.593,1.348
Germany,1961,834.84,11.378,711.645,105.691,1.48
Germany,1962,883.169,11.935,732.013,132.369,1.968
Germany,1963,945.498,12.658,761.687,164.114,2.561
Germany,1964,968.917,12.865,755.615,190.005,3.825
Germany,1965,960.102,12.638,716.917,217.77,5.536
Germany,1966,951.422,12.419,680.103,244.283,6.679
Germany,1967,936.229,12.163,653.866,254.377,8.775
Germany,1968,984.791,12.736,659.625,290.439,14.466
Germany,1969,1052.001,13.497,686.183,324.194,20.621
Germany,1970,1026.022,13.12,603.234,370.134,29.766
Germany,1971,1037.237,13.239,588.132,384.682,40.183
Germany,1972,1041.481,13.23,553.577,410.007,52.651
Germany,1973,1085.738,13.749,561.926,431.74,67.751
Germany,1974,1062.727,13.453,565.844,390.431,84.495
Germany,1975,1002.447,12.737,515.979,376.809,88.812
Germany,1976,1090.84,13.92,555.972,419.362,93.634
Germany,1977,1052.609,13.463,516.648,416.829,98.049
Germany,1978,1079.133,13.815,523.741,428.176,105.271
Germany,1979,1117.888,14.305,549.173,431.588,114.72
Germany,1980,1100.066,14.047,551.176,412.456,115.453
Germany,1981,1048.523,13.366,557.749,361.3,110.001
Germany,1982,1015.734,12.957,550.813,344.464,102.017
Germany,1983,1011.605,12.932,553.738,333.397,106.021
Germany,1984,1033.245,13.247,572.331,334.89,108.531
Germany,1985,1044.118,13.41,579.376,340.222,108.532
Germany,1986,1047.472,13.442,573.762,356.828,100.551
Germany,1987,1032.443,13.226,560.224,345.535,109.547
Germany,1988,1029.024,13.128,552.861,351.26,107.637
Germany,1989,1008.792,12.768,546.779,322.795,121.909
Germany,1990,1054.796,13.233,569.117,333.324,122.281
Germany,1991,1016.93,12.664,504.043,355.311,130.146
Germany,1992,969.464,11.978,454.311,357.981,129.3
Germany,1993,959.386,11.774,430.776,364.629,136.252
Germany,1994,943.228,11.535,418.185,353.812,142.15
Germany,1995,939.934,11.46,406.046,351.7,152.97
Germany,1996,959.69,11.666,400.613,361.057,169.956
Germany,1997,931.508,11.306,386.864,353.069,162.876
Germany,1998,923.499,11.261,377.48,351.914,165.377
Germany,1999,895.442,10.963,360.052,340.846,165.627
Germany,2000,898.976,10.99,373.461,330.774,166.421
Germany,2001,915.255,11.171,376.52,338.871,173.799
Germany,2002,898.834,10.952,375.786,324.413,173.61
Germany,2003,894.501,10.894,378.305,313.847,176.587
Germany,2004,876.57,10.678,374.908,301.208,174.327
Germany,2005,867.881,10.578,361.975,305.188,175.904
Germany,2006,886.434,10.85,367.653,313.191,180.197
Germany,2007,846.116,10.408,376.715,268.924,173.851
Germany,2008,856.607,10.561,353.581,296.43,180.995
Germany,2009,789.951,9.76,316.28,282.438,168.399
Germany,2010,826.68,10.227,341.311,277.154,184.875
Germany,2011,804.514,9.95,339.624,270.809,169.399
Germany,2012,814.09,10.061,350.039,271.945,167.837
Germany,2013,831.743,10.263,357.254,280.396,170.267
Germany,2014,792.579,9.74,344.722,271.602,151.986
Germany,2015,800.844,9.757,341.117,278.861,157.11
Germany,2016,798.014,9.642,329.436,275.703,169.169
Germany,2017,784.594,9.441,312.692,275.505,172.045
Germany,2018,760.046,9.117,296.871,269.351,169.76
Germany,2019,709.827,8.495,240.114,273.111,172.762
Germany,2020,648.357,7.753,198.53,255.645,170.963
Germany,2021,678.777,8.11,232.149,241.585,181.116
Germany,2022,671.472,7.986,240.64,247.44,160.776
Germany,2023,596.151,7.051,188.477,231.622,155.461
Greece,1850,0.169,0.047,0.169,0.0,0.0
Greece,1851,0.169,0.047,0.169,0.0,0.0
Greece,1852,0.169,0.047,0.169,0.0,0.0
Greece,1853,0.169,0.047,0.169,0.0,0.0
Greece,1854,0.169,0.047,0.169,0.0,0.0
Greece,1855,0.169,0.047,0.169,0.0,0.0
Greece,1856,0.169,0.047,0.169,0.0,0.0
Greece,1857,0.169,0.047,0.169,0.0,0.0
Greece,1858,0.169,0.047,0.169,0.0,0.0
Greece,1859,0.169,0.047,0.169,0.0,0.0
Greece,1860,0.169,0.047,0.169,0.0,0.0
Greece,1861,0.169,0.047,0.169,0.0,0.0
Greece,1862,0.169,0.047,0.169,0.0,0.0
Greece,1863,0.169,0.047,0.169,0.0,0.0
Greece,1864,0.169,0.047,0.169,0.0,0.0
Greece,1865,0.169,0.047,0.169,0.0,0.0
Greece,1866,0.169,0.047,0.169,0.0,0.0
Greece,1867,0.169,0.047,0.169,0.0,0.0
Greece,1868,0.084,0.023,0.084,0.0,0.0
Greece,1869,0.194,0.053,0.194,0.0,0.0
Greece,1870,0.202,0.055,0.202,0.0,0.0
Greece,1871,0.297,0.08,0.297,0.0,0.0
Greece,1872,0.176,0.047,0.176,0.0,0.0
Greece,1873,0.194,0.051,0.194,0.0,0.0
Greece,1874,0.15,0.039,0.15,0.0,0.0
Greece,1875,0.165,0.043,0.165,0.0,0.0
Greece,1876,0.12475,0.0325,0.12475,0.0,0.0
Greece,1877,0.0845,0.022,0.0845,0.0,0.0
Greece,1878,0.04425000000000001,0.011499999999999996,0.04425000000000001,0.0,0.0
Greece,1879,0.004,0.001,0.004,0.0,0.0
Greece,1880,0.004,0.001,0.004,0.0,0.0
Greece,1881,0.004,0.001,0.004,0.0,0.0
Greece,1882,0.004,0.001,0.004,0.0,0.0
Greece,1883,0.004,0.001,0.004,0.0,0.0
Greece,1884,0.004,0.001,0.004,0.0,0.0
Greece,1885,0.004,0.001,0.004,0.0,0.0
Greece,1886,0.004,0.001,0.004,0.0,0.0
Greece,1887,0.004,0.001,0.004,0.0,0.0
Greece,1888,0.004,0.001,0.004,0.0,0.0
Greece,1889,0.0955,0.02075,0.0955,0.0,0.0
Greece,1890,0.187,0.0405,0.187,0.0,0.0
Greece,1891,0.27849999999999997,0.06025,0.27849999999999997,0.0,0.0
Greece,1892,0.37,0.08,0.37,0.0,0.0
Greece,1893,0.326,0.07,0.326,0.0,0.0
Greece,1894,0.333,0.071,0.333,0.0,0.0
Greece,1895,0.311,0.066,0.311,0.0,0.0
Greece,1896,0.374,0.078,0.374,0.0,0.0
Greece,1897,0.363,0.075,0.363,0.0,0.0
Greece,1898,0.462,0.094,0.462,0.0,0.0
Greece,1899,0.242,0.049,0.242,0.0,0.0
Greece,1900,0.418,0.084,0.418,0.0,0.0
Greece,1901,0.418,0.083,0.418,0.0,0.0
Greece,1902,0.333,0.066,0.333,0.0,0.0
Greece,1903,0.399,0.078,0.399,0.0,0.0
Greece,1904,0.355,0.069,0.355,0.0,0.0
Greece,1905,0.278,0.054,0.278,0.0,0.0
Greece,1906,0.26,0.05,0.26,0.0,0.0
Greece,1907,0.429,0.082,0.429,0.0,0.0
Greece,1908,0.729,0.138,0.729,0.0,0.0
Greece,1909,0.561,0.105,0.561,0.0,0.0
Greece,1910,0.718,0.134,0.718,0.0,0.0
Greece,1911,0.905,0.167,0.905,0.0,0.0
Greece,1912,1.121,0.20550000000000002,1.121,0.0,0.0
Greece,1913,1.337,0.244,1.337,0.0,0.0
Greece,1914,0.011,0.002,0.011,0.0,0.0
Greece,1915,0.022,0.004,0.022,0.0,0.0
Greece,1916,0.066,0.012,0.066,0.0,0.0
Greece,1917,0.092,0.016,0.092,0.0,0.0
Greece,1918,0.125,0.022,0.125,0.0,0.0
Greece,1919,0.106,0.019,0.106,0.0,0.0
Greece,1920,0.678,0.117,0.678,0.0,0.0
Greece,1921,0.744,0.128,0.744,0.0,0.0
Greece,1922,0.678,0.115,0.678,0.0,0.0
Greece,1923,0.92,0.155,0.92,0.0,0.0
Greece,1924,1.297,0.216,1.297,0.0,0.0
Greece,1925,1.979,0.326,1.752,0.227,0.0
Greece,1926,1.821,0.296,1.55,0.271,0.0
Greece,1927,2.316,0.373,1.975,0.34,0.0
Greece,1928,2.374,0.378,1.913,0.388,0.0
Greece,1929,2.703,0.426,2.173,0.454,0.0
Greece,1930,2.854,0.444,2.271,0.495,0.0
Greece,1931,2.729,0.419,2.125,0.506,0.0
Greece,1932,2.681,0.407,2.026,0.557,0.0
Greece,1933,2.3,0.344,1.64,0.561,0.0
Greece,1934,2.831,0.418,2.066,0.641,0.0
Greece,1935,2.912,0.424,2.029,0.748,0.0
Greece,1936,3.366,0.483,2.367,0.861,0.0
Greece,1937,3.586,0.508,2.451,0.993,0.0
Greece,1938,2.842,0.397,2.441,0.249,0.0
Greece,1939,0.251,0.035,0.081,0.0,0.0
Greece,1940,0.237,0.032,0.143,0.0,0.0
Greece,1941,0.135,0.018,0.103,0.0,0.0
Greece,1942,0.227,0.031,0.212,0.0,0.0
Greece,1943,0.213,0.029,0.213,0.0,0.0
Greece,1944,0.11,0.015,0.11,0.0,0.0
Greece,1945,0.066,0.009,0.04,0.0,0.0
Greece,1946,0.124,0.016,0.073,0.0,0.0
Greece,1947,0.168,0.022,0.077,0.0,0.0
Greece,1948,1.351,0.178,0.727,0.486,0.0
Greece,1949,1.64,0.215,0.872,0.605,0.0
Greece,1950,4.128,0.539,0.912,3.019,0.0
Greece,1951,4.575,0.593,1.131,3.229,0.0
Greece,1952,4.797,0.617,0.97,3.533,0.0
Greece,1953,4.885,0.623,1.148,3.37,0.0
Greece,1954,5.082,0.642,1.348,3.312,0.0
Greece,1955,5.953,0.746,1.499,3.895,0.0
Greece,1956,6.286,0.78,1.492,4.183,0.0
Greece,1957,6.814,0.837,1.766,4.441,0.0
Greece,1958,7.447,0.907,1.865,4.921,0.0
Greece,1959,8.121,0.979,2.209,5.199,0.0
Greece,1960,9.392,1.12,3.119,5.461,0.0
Greece,1961,9.808,1.161,3.283,5.617,0.0
Greece,1962,10.149,1.198,3.296,5.901,0.0
Greece,1963,12.239,1.442,4.371,6.734,0.0
Greece,1964,13.202,1.552,4.935,6.947,0.0
Greece,1965,16.999,1.995,6.375,9.035,0.0
Greece,1966,18.621,2.17,6.306,10.541,0.0
Greece,1967,19.504,2.253,6.313,11.487,0.0
Greece,1968,22.286,2.556,6.654,13.615,0.0
Greece,1969,25.434,2.908,7.995,15.048,0.0
Greece,1970,24.126,2.758,5.701,16.03,0.0
Greece,1971,27.75,3.158,6.69,18.342,0.0
Greece,1972,31.477,3.557,6.965,21.453,0.0
Greece,1973,37.131,4.175,8.493,25.498,0.0
Greece,1974,36.062,4.039,8.991,23.7,0.0
Greece,1975,38.67,4.289,11.354,23.532,0.0
Greece,1976,42.656,4.657,13.403,25.117,0.0
Greece,1977,46.657,5.027,13.791,27.898,0.0
Greece,1978,47.678,5.078,11.926,30.495,0.0
Greece,1979,50.819,5.335,13.546,31.679,0.0
Greece,1980,50.889,5.272,12.831,32.24,0.0
Greece,1981,50.125,5.139,14.275,29.957,0.0
Greece,1982,51.509,5.236,15.554,29.928,0.216
Greece,1983,54.789,5.528,19.166,29.099,0.158
Greece,1984,56.285,5.64,20.608,29.49,0.172
Greece,1985,59.772,5.955,23.746,29.829,0.165
Greece,1986,58.274,5.776,24.347,27.883,0.205
Greece,1987,62.576,6.175,26.531,30.092,0.234
Greece,1988,67.052,6.589,29.094,32.069,0.264
Greece,1989,73.231,7.167,31.409,36.154,0.308
Greece,1990,83.438,8.134,39.787,35.975,0.858
Greece,1991,83.408,8.093,38.404,37.432,0.833
Greece,1992,84.976,8.202,40.495,37.255,0.413
Greece,1993,84.285,8.094,40.164,37.043,0.318
Greece,1994,86.43,8.258,42.134,37.368,0.2
Greece,1995,86.963,8.267,40.427,39.134,0.194
Greece,1996,89.115,8.431,39.23,42.476,0.208
Greece,1997,93.802,8.831,42.629,43.466,0.428
Greece,1998,98.622,9.238,44.556,45.11,1.645
Greece,1999,97.935,9.129,43.084,44.716,2.848
Greece,2000,102.973,9.55,45.851,45.633,3.982
Greece,2001,105.362,9.717,47.02,46.86,3.923
Greece,2002,105.001,9.642,45.544,47.894,4.24
Greece,2003,109.067,9.989,45.616,51.338,4.757
Greece,2004,109.485,10.001,47.094,49.783,5.245
Greece,2005,113.889,10.371,46.604,53.968,5.385
Greece,2006,112.42,10.205,42.794,55.7,6.284
Greece,2007,114.546,10.37,45.193,54.069,7.808
Greece,2008,111.08,10.028,43.285,52.725,8.109
Greece,2009,104.32,9.391,42.243,50.128,6.623
Greece,2010,97.354,8.751,41.26,44.002,7.166
Greece,2011,94.505,8.507,42.08,40.501,8.811
Greece,2012,91.393,8.272,43.257,36.298,8.094
Greece,2013,81.713,7.45,37.291,32.913,7.336
Greece,2014,78.636,7.219,35.227,33.486,5.559
Greece,2015,74.927,6.924,29.949,34.983,6.035
Greece,2016,71.36,6.622,23.594,35.573,7.912
Greece,2017,74.842,6.96,26.019,35.032,9.536
Greece,2018,71.778,6.689,24.851,33.837,9.072
Greece,2019,65.736,6.133,17.879,33.919,9.998
Greece,2020,55.558,5.193,10.129,31.012,11.043
Greece,2021,57.519,5.437,9.251,32.28,12.363
Greece,2022,58.08,5.578,8.909,35.383,10.367
Greece,2023,55.196,5.389,6.389,35.36,9.34
Hungary,1830,0.114,0.025,0.114,0.0,0.0
Hungary,1831,0.07,0.015,0.07,0.0,0.0
Hungary,1832,0.088,0.019,0.088,0.0,0.0
Hungary,1833,0.066,0.014,0.066,0.0,0.0
Hungary,1834,0.07,0.015,0.07,0.0,0.0
Hungary,1835,0.051,0.011,0.051,0.0,0.0
Hungary,1836,0.084,0.018,0.084,0.0,0.0
Hungary,1837,0.07,0.015,0.07,0.0,0.0
Hungary,1838,0.062,0.013,0.062,0.0,0.0
Hungary,1839,0.139,0.029,0.139,0.0,0.0
Hungary,1840,0.136,0.028,0.136,0.0,0.0
Hungary,1841,0.143,0.03,0.143,0.0,0.0
Hungary,1842,0.084,0.017,0.084,0.0,0.0
Hungary,1843,0.088,0.018,0.088,0.0,0.0
Hungary,1844,0.187,0.038,0.187,0.0,0.0
Hungary,1845,0.088,0.018,0.088,0.0,0.0
Hungary,1846,0.062,0.012,0.062,0.0,0.0
Hungary,1847,0.165,0.033,0.165,0.0,0.0
Hungary,1850,0.22000000000000003,0.043,0.22000000000000003,0.0,0.0
Hungary,1851,0.275,0.053,0.275,0.0,0.0
Hungary,1852,0.344,0.066,0.344,0.0,0.0
Hungary,1853,0.344,0.065,0.344,0.0,0.0
Hungary,1854,0.436,0.082,0.436,0.0,0.0
Hungary,1855,0.454,0.085,0.454,0.0,0.0
Hungary,1856,0.476,0.089,0.476,0.0,0.0
Hungary,1857,0.546,0.101,0.546,0.0,0.0
Hungary,1858,0.381,0.07,0.381,0.0,0.0
Hungary,1859,0.769,0.14,0.769,0.0,0.0
Hungary,1860,0.905,0.164,0.905,0.0,0.0
Hungary,1861,0.96,0.173,0.96,0.0,0.0
Hungary,1862,1.158,0.207,1.158,0.0,0.0
Hungary,1863,1.209,0.215,1.209,0.0,0.0
Hungary,1864,1.209,0.213,1.209,0.0,0.0
Hungary,1865,1.257,0.22,1.257,0.0,0.0
Hungary,1866,1.429,0.248,1.429,0.0,0.0
Hungary,1867,1.689,0.292,1.689,0.0,0.0
Hungary,1868,1.806,0.31,1.806,0.0,0.0
Hungary,1869,1.964,0.335,1.964,0.0,0.0
Hungary,1870,2.121,0.359,2.121,0.0,0.0
Hungary,1871,2.631,0.443,2.631,0.0,0.0
Hungary,1872,2.796,0.468,2.796,0.0,0.0
Hungary,1873,2.917,0.485,2.917,0.0,0.0
Hungary,1874,2.557,0.423,2.557,0.0,0.0
Hungary,1875,2.634,0.433,2.634,0.0,0.0
Hungary,1876,2.763,0.452,2.715,0.048,0.0
Hungary,1877,2.887,0.47,2.862,0.026,0.0
Hungary,1878,2.876,0.465,2.876,0.0,0.0
Hungary,1879,2.869,0.462,2.869,0.0,0.0
Hungary,1880,3.312,0.53,3.312,0.0,0.0
Hungary,1881,3.55,0.565,3.543,0.007,0.0
Hungary,1882,3.583,0.567,3.58,0.004,0.0
Hungary,1883,4.078,0.642,4.078,0.0,0.0
Hungary,1884,4.331,0.678,4.331,0.0,0.0
Hungary,1885,4.378,0.681,4.378,0.0,0.0
Hungary,1886,4.096,0.634,4.096,0.0,0.0
Hungary,1887,4.085,0.629,4.085,0.0,0.0
Hungary,1888,4.43,0.678,4.43,0.0,0.0
Hungary,1889,4.752,0.723,4.752,0.0,0.0
Hungary,1890,5.254,0.794,5.251,0.004,0.0
Hungary,1891,5.522,0.829,5.518,0.004,0.0
Hungary,1892,5.752,0.858,5.752,0.0,0.0
Hungary,1893,5.994,0.888,5.994,0.0,0.0
Hungary,1894,6.434,0.946,6.434,0.0,0.0
Hungary,1895,6.863,1.001,6.863,0.0,0.0
Hungary,1896,7.376,1.068,7.368,0.007,0.0
Hungary,1897,7.464,1.073,7.456,0.007,0.0
Hungary,1898,8.533,1.218,8.526,0.007,0.0
Hungary,1899,8.273,1.173,8.266,0.007,0.0
Hungary,1900,9.585,1.349,9.578,0.007,0.0
Hungary,1901,9.618,1.344,9.607,0.011,0.0
Hungary,1902,8.849,1.228,8.838,0.011,0.0
Hungary,1903,9.175,1.264,9.164,0.011,0.0
Hungary,1904,9.277,1.269,9.27,0.007,0.0
Hungary,1905,9.431,1.282,9.416,0.015,0.0
Hungary,1906,10.164,1.372,10.153,0.011,0.0
Hungary,1907,10.204,1.368,10.197,0.007,0.0
Hungary,1908,10.772,1.434,10.765,0.007,0.0
